booklink-href,name.1,image-src,author,rating,no of ratings,genre1,genre2,genre3,genre4,genre5,genre6
https://www.goodreads.com/book/show/2195464.What_I_Talk_About_When_I_Talk_About_Running,What I Talk About When I Talk About Running,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473397159l/2195464._SY475_.jpg,Haruki Murakami,3.85,97998,Nonfiction,"Autobiography 
Memoir",Biography,"Cultural 
Japan",,
https://www.goodreads.com/book/show/77276.A_Swiftly_Tilting_Planet,A Swiftly Tilting Planet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327465278l/77276.jpg,Madeleine L'Engle,4.11,97787,Fantasy,Young Adult,Fiction,Science Fiction,Childrens,
https://www.goodreads.com/book/show/472343.Duma_Key,Duma Key,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553184687l/472343.jpg,Stephen King,3.95,97725,Horror,Fiction,null,null,,
https://www.goodreads.com/book/show/29405093-the-girl-with-the-lower-back-tattoo,The Girl with the Lower Back Tattoo,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462657819l/29405093.jpg,Amy Schumer,3.73,97614,Nonfiction,"Autobiography 
Memoir",Humor,Audiobook,Biography,"Humor 
Comedy"
https://www.goodreads.com/book/show/26252859-the-hidden-oracle,The Hidden Oracle,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449765273l/26252859.jpg,Rick Riordan,4.25,97445,Fantasy,"Fantasy 
Mythology",Young Adult,"Childrens 
Middle Grade",,
https://www.goodreads.com/book/show/85379.Cruel_Unusual,Cruel & Unusual,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327865095l/85379.jpg,Patricia Cornwell,4.12,97332,Mystery,"Mystery 
Crime",Fiction,Thriller,,
https://www.goodreads.com/book/show/48757.The_Tao_of_Pooh,The Tao of Pooh,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348137748l/48757.jpg,Benjamin Hoff,4,97316,Philosophy,Nonfiction,Religion,Spirituality,,
https://www.goodreads.com/book/show/36388243-something-in-the-water,Something in the Water,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528120440l/36388243._SY475_.jpg,Catherine Steadman,3.6,97292,Fiction,Thriller,Mystery,Audiobook,"Thriller 
Mystery Thriller",Suspense
https://www.goodreads.com/book/show/6587879-horns,Horns,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1402958805l/6587879.jpg,Joe Hill,3.92,97202,Horror,Fiction,Fantasy,Thriller,,
https://www.goodreads.com/book/show/40725379-animal-vegetable-miracle,"Animal, Vegetable, Miracle: A Year of Food Life",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530799548l/40725379._SY475_.jpg,Barbara Kingsolver,4.04,96835,Nonfiction,"Food and Drink 
Food","Autobiography 
Memoir",Gardening,,
https://www.goodreads.com/book/show/264158.The_Raven,The Raven,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347398489l/264158.jpg,Edgar Allan Poe,4.29,96660,Classics,Poetry,Horror,Fiction,Short Stories,Gothic
https://www.goodreads.com/book/show/32187419-conversations-with-friends,Conversations with Friends,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500031338l/32187419._SY475_.jpg,Sally Rooney,3.82,96313,Fiction,Contemporary,Literary Fiction,"Cultural 
Ireland",,
https://www.goodreads.com/book/show/43848929-talking-to-strangers,Talking to Strangers: What We Should Know About the People We Don’t Know,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549393502l/43848929._SX318_.jpg,Malcolm Gladwell,4.04,96054,Nonfiction,Psychology,Audiobook,Sociology,Self Help,Science
https://www.goodreads.com/book/show/19351043-nimona,Nimona,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412626919l/19351043._SX318_SY475_.jpg,Noelle Stevenson,4.17,95993,"Sequential Art 
Graphic Novels",Fantasy,"Sequential Art 
Comics",Young Adult,,
https://www.goodreads.com/book/show/40409718-post-office,Post Office,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555887577l/40409718._SY475_.jpg,Charles Bukowski,3.99,95767,Fiction,Classics,Novels,Literature,Mystery,
https://www.goodreads.com/book/show/535441.The_Zombie_Survival_Guide,The Zombie Survival Guide: Complete Protection from the Living Dead,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320562270l/535441.jpg,Max Brooks,3.86,95763,"Horror 
Zombies",Horror,Fiction,Humor,,
https://www.goodreads.com/book/show/20764879-a-gathering-of-shadows,A Gathering of Shadows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429627728l/20764879.jpg,V.E. Schwab,4.28,95718,Fantasy,Young Adult,Fiction,"Fantasy 
Magic",,
https://www.goodreads.com/book/show/10600242-how-to-be-a-woman,How to Be a Woman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405909800l/10600242.jpg,Caitlin Moran,3.73,95689,Nonfiction,Feminism,"Autobiography 
Memoir",Humor,,
https://www.goodreads.com/book/show/133266.Four_Past_Midnight,Four Past Midnight,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321023197l/133266.jpg,Stephen King,3.93,95631,Horror,Fiction,Short Stories,Thriller,,
https://www.goodreads.com/book/show/125404.The_Indian_in_the_Cupboard,The Indian in the Cupboard,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171903915l/125404.jpg,Lynne Reid Banks,3.92,95557,Fantasy,Childrens,Fiction,Young Adult,,
https://www.goodreads.com/book/show/8525590-wither,Wither,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341532430l/8525590.jpg,Lauren DeStefano,3.8,95553,Young Adult,"Science Fiction 
Dystopia",Fantasy,Science Fiction,Fiction,"Young Adult 
Teen"
https://www.goodreads.com/book/show/42080142-the-turn-of-the-key,The Turn of the Key,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548204800l/42080142.jpg,Ruth Ware,3.94,95420,Mystery,Thriller,Fiction,"Thriller 
Mystery Thriller",Audiobook,
https://www.goodreads.com/book/show/1713426.Predictably_Irrational,Predictably Irrational: The Hidden Forces That Shape Our Decisions,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1255573980l/1713426.jpg,Dan Ariely,4.13,95371,Nonfiction,Psychology,Economics,Business,,
https://www.goodreads.com/book/show/7304203-shadowfever,Shadowfever,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439940228l/7304203._SY475_.jpg,Karen Marie Moning,4.41,95356,"Fantasy 
Urban Fantasy",Fantasy,"Fantasy 
Paranormal",Romance,,
https://www.goodreads.com/book/show/15729539-nos4a2,NOS4A2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369591617l/15729539.jpg,Joe Hill,4.07,95340,Horror,Fiction,Fantasy,Thriller,,
https://www.goodreads.com/book/show/8600.Eats_Shoots_Leaves,"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473392595l/8600._SX318_.jpg,Lynne Truss,3.87,95287,Nonfiction,"Language 
Writing","Humanities 
Language",Reference,,
https://www.goodreads.com/book/show/13083.Hoot,Hoot,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388350164l/13083.jpg,Carl Hiaasen,3.82,95278,Young Adult,Fiction,Realistic Fiction,"Childrens 
Middle Grade",Childrens,
https://www.goodreads.com/book/show/16213.The_Hot_Zone,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413747743l/16213.jpg,Richard Preston,4.12,95123,Nonfiction,Science,History,Medical,,
